name,code,city,地区,省份,纬度,经度
洮南,TVT,白城,白城,吉林省,45.340514,122.809052
滴道,DDB,鸡西,鸡西,黑龙江省,45.346384,130.832869
牛家,NJB,哈尔滨,哈尔滨,黑龙江省,45.350172,126.736702
古城镇,GZB,牡丹江,牡丹江,黑龙江省,45.354171,130.294362
双城堡,SCB,哈尔滨,哈尔滨,黑龙江省,45.397903,126.293517
黑台,HQB,鸡西,鸡西,黑龙江省,45.409674,131.624167
玉泉,YQB,哈尔滨,哈尔滨,黑龙江省,45.416451,127.162986
双城北,SBB,哈尔滨,哈尔滨,黑龙江省,45.426165,126.271613
青山,QSB,牡丹江,牡丹江,黑龙江省,45.44595,130.568371
建设,JET,白城,白城,吉林省,45.452768,124.180305
周家,ZOB,哈尔滨,哈尔滨,黑龙江省,45.462104,126.67281
大安,RAT,白城,白城,吉林省,45.483175,124.283715
大安北,RNT,白城,白城,吉林省,45.516728,124.237715
两家,UJT,白城,白城,吉林省,45.527929,123.944947
克拉玛依,KHR,克拉玛依,克拉玛依,新疆维吾尔自治区,45.528757,84.894794
霍林郭勒,HWD,通辽,通辽,内蒙古自治区,45.535147,119.669361
吐列毛杜,TMD,兴安,兴安,内蒙古自治区,45.53776,120.888516
五家,WUB,哈尔滨,哈尔滨,黑龙江省,45.544337,126.393311
密山,MSB,鸡西,鸡西,黑龙江省,45.549833,131.871881
西哲里木,XRD,兴安,兴安,内蒙古自治区,45.552159,120.602538
阿城,ACB,哈尔滨,哈尔滨,黑龙江省,45.552366,126.994898
珠斯花,ZHD,通辽,通辽,内蒙古自治区,45.564018,119.67797
安广,AGT,白城,白城,吉林省,45.569436,123.790583
平房,PFB,哈尔滨,哈尔滨,黑龙江省,45.585826,126.675364
阿城北,ABB,哈尔滨,哈尔滨,黑龙江省,45.589467,127.023687
到保,RBT,白城,白城,吉林省,45.598478,123.169692
白城,BCT,白城,白城,吉林省,45.61756,122.86446
裴德,PDB,鸡西,鸡西,黑龙江省,45.637376,131.905076
王岗,WGB,哈尔滨,哈尔滨,黑龙江省,45.671181,126.545198
孙家,SUB,哈尔滨,哈尔滨,黑龙江省,45.696035,126.684521
成高子,CZB,哈尔滨,哈尔滨,黑龙江省,45.699914,126.83668
兴凯,EKB,鸡西,鸡西,黑龙江省,45.704803,132.074458
哈尔滨西,VAB,哈尔滨,哈尔滨,黑龙江省,45.707228,126.577304
新肇,XZT,大庆,大庆,黑龙江省,45.710812,124.412928
杨岗,YRB,鸡西,鸡西,黑龙江省,45.716803,132.288232
平台,PVT,白城,白城,吉林省,45.718608,122.660455
香坊,XFB,哈尔滨,哈尔滨,黑龙江省,45.721049,126.679513
卫星,WVB,鸡西,鸡西,黑龙江省,45.722895,132.493715
王兆屯,,哈尔滨,哈尔滨,黑龙江省,45.730308,126.650356
新香坊北,RHB,哈尔滨,哈尔滨,黑龙江省,45.73869,126.905617
七台河西,QXB,七台河,七台河,黑龙江省,45.744364,130.782323
平安镇,PZT,白城,白城,吉林省,45.750627,122.555786
勃利,BLB,七台河,七台河,黑龙江省,45.755196,130.558779
哈尔滨,HBB,哈尔滨,哈尔滨,黑龙江省,45.761553,126.632681
虎林,VLB,鸡西,鸡西,黑龙江省,45.765031,132.976549
宾州,BZB,哈尔滨,哈尔滨,黑龙江省,45.774573,127.4604
滨江,,哈尔滨,哈尔滨,黑龙江省,45.776257,126.656991
哈尔滨东,VBB,哈尔滨,哈尔滨,黑龙江省,45.788009,126.711692
胜利镇,OLB,哈尔滨,哈尔滨,黑龙江省,45.788912,127.993668
宾西北,BBB,哈尔滨,哈尔滨,黑龙江省,45.792406,127.150532
七台河,QTB,七台河,七台河,黑龙江省,45.811609,130.901917
双龙湖,OHB,哈尔滨,哈尔滨,黑龙江省,45.829864,128.497768
镇西,ZVT,白城,白城,吉林省,45.840696,122.40888
新松浦,XOB,哈尔滨,哈尔滨,黑龙江省,45.841573,126.665176
哈尔滨北,HTB,哈尔滨,哈尔滨,黑龙江省,45.850243,126.535657
镇赉,ZLT,白城,白城,吉林省,45.857904,123.194221
方正,FNB,哈尔滨,哈尔滨,黑龙江省,45.867574,128.806785
得莫利,DTB,哈尔滨,哈尔滨,黑龙江省,45.877736,129.032968
万乐,WEB,哈尔滨,哈尔滨,黑龙江省,45.885467,126.463326
葛根庙,GGT,兴安,兴安,内蒙古自治区,45.891649,122.314785
徐家,XJB,哈尔滨,哈尔滨,黑龙江省,45.909737,126.643551
玛纳斯湖,MNR,塔城,塔城,新疆维吾尔自治区,45.91215,85.878087
杏树,XSB,七台河,七台河,黑龙江省,45.922617,130.563521
对青山,DQB,哈尔滨,哈尔滨,黑龙江省,45.931502,126.344806
太阳升,TQT,大庆,大庆,黑龙江省,45.939147,124.586459
里木店,,绥化,绥化,黑龙江省,45.966718,126.216853
宁家,NVT,兴安,兴安,内蒙古自治区,45.983603,122.170749
高楞,GLB,哈尔滨,哈尔滨,黑龙江省,45.988521,129.274954
立志,,大庆,大庆,黑龙江省,45.994324,124.570442
呼兰,HUB,哈尔滨,哈尔滨,黑龙江省,45.99815,126.64647
倭肯,WQB,七台河,七台河,黑龙江省,46.004428,130.529917
姜家,,大庆,大庆,黑龙江省,46.0085273,126.0936655
迎春,YYB,鸡西,鸡西,黑龙江省,46.042412,132.951408
乌兰浩特,WWT,兴安,兴安,内蒙古自治区,46.070516,122.062933
肇东,ZDB,绥化,绥化,黑龙江省,46.077211,125.998825
沈家,OJB,哈尔滨,哈尔滨,黑龙江省,46.097474,126.770475
尚家,SJB,绥化,绥化,黑龙江省,46.12767,125.876565
新华屯,,大庆,大庆,黑龙江省,46.147559,124.631612
达连河,DCB,哈尔滨,哈尔滨,黑龙江省,46.148558,129.465314
铁厂沟,TJR,塔城,塔城,新疆维吾尔自治区,46.172566,84.388452
康金井,KJB,哈尔滨,哈尔滨,黑龙江省,46.196073,126.817058
归流河,,兴安,兴安,内蒙古自治区,46.199614,121.735672
东方红,DFB,鸡西,鸡西,黑龙江省,46.200303,133.084302
桦南东,KNB,桦南,桦南,黑龙江省,46.215441,130.620173
宋,SOB,绥化,绥化,黑龙江省,46.221805,125.641331
桦南,HNB,桦南,桦南,黑龙江省,46.244324,130.583568
依兰,YEB,哈尔滨,哈尔滨,黑龙江省,46.279348,129.606719
石人城,SRB,哈尔滨,哈尔滨,黑龙江省,46.299808,126.896769
大石寨,RZT,兴安,兴安,内蒙古自治区,46.312484,121.383886
羊草,,绥化,绥化,黑龙江省,46.335421,125.423669
林源,,大庆,大庆,黑龙江省,46.34468,124.763121
宝清,BUB,双鸭山,双鸭山,黑龙江省,46.353746,132.201536
白奎堡,BKB,哈尔滨,哈尔滨,黑龙江省,46.371518,127.004641
泰来,TLX,齐齐哈尔,齐齐哈尔,黑龙江省,46.392655,123.411663
安达,ADX,绥化,绥化,黑龙江省,46.401753,125.323217
和什托洛盖,VSR,塔城,塔城,新疆维吾尔自治区,46.408386,86.275124
孟家岗,MGB,佳木斯,佳木斯,黑龙江省,46.422625,130.660193
兴隆镇,XZB,哈尔滨,哈尔滨,黑龙江省,46.443557,127.12081
卧里屯,,大庆,大庆,黑龙江省,46.47047,125.218096
银浪,YJX,大庆,大庆,黑龙江省,46.490915,124.854509
德伯斯,RDT,兴安,兴安,内蒙古自治区,46.493916,121.364058
宏克力,OKB,哈尔滨,哈尔滨,黑龙江省,46.517123,129.858974
大庆东,LFX,大庆,大庆,黑龙江省,46.533976,125.124572
万发屯,WFB,哈尔滨,哈尔滨,黑龙江省,46.535741,127.122007
额敏,EMR,塔城,塔城,新疆维吾尔自治区,46.560695,83.59035
独立屯,,大庆,大庆,黑龙江省,46.572781,124.849619
平洋,PYX,齐齐哈尔,齐齐哈尔,黑龙江省,46.598861,123.541105
索伦,SNT,兴安,兴安,内蒙古自治区,46.603201,121.24192
壮志,,大庆,大庆,黑龙江省,46.640009,124.849058
绥化,SHB,绥化,绥化,黑龙江省,46.645209,127.015969
双鸭山,SSB,双鸭山,双鸭山,黑龙江省,46.645586,131.152067
香兰,XNB,佳木斯,佳木斯,黑龙江省,46.652525,129.758258
大庆西,RHX,大庆,大庆,黑龙江省,46.656621,124.885521
塔城,TZR,塔城,塔城,新疆维吾尔自治区,46.697586,82.987046
明水河,MUT,兴安,兴安,内蒙古自治区,46.705965,120.827625
喇嘛甸,,大庆,大庆,黑龙江省,46.708476,124.780236
双鸭山西,OXB,双鸭山,双鸭山,黑龙江省,46.710024,131.092547
福利屯,FTB,双鸭山,双鸭山,黑龙江省,46.722655,131.134196
红兴隆,VHB,双鸭山,双鸭山,黑龙江省,46.725635,131.594738
浩良河,HHB,伊春,伊春,黑龙江省,46.728245,129.638522
东津,DKB,绥化,绥化,黑龙江省,46.739466,127.216067
汤原,TYB,佳木斯,佳木斯,黑龙江省,46.747795,129.925849
新友谊,EYB,双鸭山,双鸭山,黑龙江省,46.766733,131.814871
佳木斯西,JUB,佳木斯,佳木斯,黑龙江省,46.770121,130.264702
五叉沟,WCT,兴安,兴安,内蒙古自治区,46.771075,120.319381
江桥,JQX,齐齐哈尔,齐齐哈尔,黑龙江省,46.771624,123.684912
太平镇,TEB,双鸭山,双鸭山,黑龙江省,46.776078,130.724958
笔架山,BSB,双鸭山,双鸭山,黑龙江省,46.787353,131.004124
秦家,QJB,绥化,绥化,黑龙江省,46.79884,127.002523
佳木斯,JMB,佳木斯,佳木斯,黑龙江省,46.803979,130.383595
丰乐镇,FZB,双鸭山,双鸭山,黑龙江省,46.812203,130.873437
杜尔伯特,TKX,大庆,大庆,黑龙江省,46.870378,124.448474
莲江口,LHB,佳木斯,佳木斯,黑龙江省,46.873619,130.322569
大兴,DXX,齐齐哈尔,齐齐哈尔,黑龙江省,46.876401,123.7508
庆安,QAB,绥化,绥化,黑龙江省,46.887705,127.50348
四方台,STB,绥化,绥化,黑龙江省,46.922931,126.995435
桃山,TAB,伊春,伊春,黑龙江省,46.924905,128.179917
富蕴,FYR,阿勒泰,阿勒泰,新疆维吾尔自治区,46.934732,89.507425
神树,SWB,伊春,伊春,黑龙江省,46.943476,128.427296
朗乡,LXB,伊春,伊春,黑龙江省,46.959357,128.87862
王杨,,伊春,伊春,黑龙江省,46.969964,127.925696
双丰,OFB,伊春,伊春,黑龙江省,46.974182,127.760173
铁力,TLB,伊春,伊春,黑龙江省,46.974202,128.054666
晨明,CMB,伊春,伊春,黑龙江省,46.975571,129.489506
汤池,TCX,齐齐哈尔,齐齐哈尔,黑龙江省,46.987917,123.774801
烟筒屯,YUX,大庆,大庆,黑龙江省,47.004315,124.161625
带岭,DLB,伊春,伊春,黑龙江省,47.023319,129.020897
白狼,BAT,兴安,兴安,内蒙古自治区,47.049307,120.102077
鹤立,HOB,佳木斯,佳木斯,黑龙江省,47.053082,130.291814
张维屯,ZWB,绥化,绥化,黑龙江省,47.062438,127.004936
三间房,SFX,齐齐哈尔,齐齐哈尔,黑龙江省,47.098226,123.842181
新华,,鹤岗,鹤岗,黑龙江省,47.111341,130.298276
福海,FHR,阿勒泰,阿勒泰,新疆维吾尔自治区,47.122227,87.462681
南岔,NCB,伊春,伊春,黑龙江省,47.133283,129.279722
榆树屯,YSX,齐齐哈尔,齐齐哈尔,黑龙江省,47.155401,123.894334
昂昂溪,AAX,齐齐哈尔,齐齐哈尔,黑龙江省,47.161353,123.81511
阿尔山,ART,兴安,兴安,内蒙古自治区,47.172702,119.947575
峻德,,鹤岗,鹤岗,黑龙江省,47.196774,130.291878
创业村,CEX,大庆,大庆,黑龙江省,47.201504,125.069059
富拉尔基,FRX,齐齐哈尔,齐齐哈尔,黑龙江省,47.210811,123.64697
富锦,FIB,佳木斯,佳木斯,黑龙江省,47.237727,132.046696
建三江,JIB,佳木斯,佳木斯,黑龙江省,47.246905,132.635763
绥棱,SIB,绥化,绥化,黑龙江省,47.249153,127.082717
阿尔山北,ARX,兴安,兴安,内蒙古自治区,47.283602,119.810325
齐齐哈尔南,QNB,齐齐哈尔,齐齐哈尔,黑龙江省,47.285439,123.970514
北屯市,BXR,阿勒泰,阿勒泰,新疆维吾尔族自治区,47.323595,87.758036
龙江,LJX,齐齐哈尔,齐齐哈尔,黑龙江省,47.32913,123.179488
鹤岗,HGB,鹤岗,鹤岗,黑龙江省,47.34036,130.28406
齐齐哈尔,QHX,齐齐哈尔,齐齐哈尔,黑龙江省,47.340409,123.995988
换新天,VTB,佳木斯,佳木斯,黑龙江省,47.36223,133.063002
东边井,DBB,绥化,绥化,黑龙江省,47.41079,127.112487
金山屯,JTB,伊春,伊春,黑龙江省,47.423275,129.423008
宝泉岭,BQB,鹤岗,鹤岗,黑龙江省,47.430248,130.522542
冯屯,FTX,齐齐哈尔,齐齐哈尔,黑龙江省,47.464564,124.129824
海伦,HLB,绥化,绥化,黑龙江省,47.470181,126.993733
西林,XYB,伊春,伊春,黑龙江省,47.479253,129.309637
碾子山,NZX,齐齐哈尔,齐齐哈尔,黑龙江省,47.515527,122.882466
鹤北,HMB,佳木斯,佳木斯,黑龙江省,47.5393591,130.4625503
前进镇,QEB,佳木斯,佳木斯,黑龙江省,47.544355,133.123778
塔哈,THX,齐齐哈尔,齐齐哈尔,黑龙江省,47.551968,124.231561
洪河,HPB,佳木斯,佳木斯,黑龙江省,47.605331,133.503339
前锋,QFB,佳木斯,佳木斯,黑龙江省,47.617635,133.885664
同江,TJB,佳木斯,佳木斯,黑龙江省,47.629191,132.508604
美溪,MEB,伊春,伊春,黑龙江省,47.636676,129.140566
海北,HEB,绥化,绥化,黑龙江省,47.670132,126.876512
中和,ZHX,齐齐哈尔,齐齐哈尔,黑龙江省,47.68,124.381426
东二道河,DRB,佳木斯,佳木斯,黑龙江省,47.686644,134.122502
阿勒泰,AUR,阿勒泰,阿勒泰,新疆维吾尔自治区,47.719282,88.090818
伊春,YCB,伊春,伊春,黑龙江省,47.728935,128.926822
成吉思汗,CJX,呼伦贝尔,呼伦贝尔,内蒙古自治区,47.74923,122.83952
通北,TBB,黑河,黑河,黑龙江省,47.768141,126.760994
富裕,FYX,齐齐哈尔,齐齐哈尔,黑龙江省,47.796818,124.460752
友好,YOB,伊春,伊春,黑龙江省,47.858403,128.84213
富海,FHX,齐齐哈尔,齐齐哈尔,黑龙江省,47.866679,124.864792
依安,YAX,齐齐哈尔,齐齐哈尔,黑龙江省,47.874577,125.286791
李家,LJB,黑河,黑河,黑龙江省,47.940296,126.756234
二道湾,RDX,齐齐哈尔,齐齐哈尔,黑龙江省,47.961248,124.54685
寒葱沟,HKB,佳木斯,佳木斯,黑龙江省,47.971322,134.157656
红山,VSB,伊春,伊春,黑龙江省,47.982937,129.025629
塔尔气,TVX,呼伦贝尔,呼伦贝尔,内蒙古自治区,47.986398,121.196545
扎兰屯,ZTX,呼伦贝尔,呼伦贝尔,内蒙古自治区,48.016015,122.745527
克山,KSB,齐齐哈尔,齐齐哈尔,黑龙江省,48.016106,125.85045
赵光,ZGB,黑河,黑河,黑龙江省,48.061836,126.732266
团结,TIX,齐齐哈尔,齐齐哈尔,黑龙江省,48.103772,124.616558
五营,WWB,伊春,伊春,黑龙江省,48.11212,129.237887
哈拉苏,HAX,呼伦贝尔,呼伦贝尔,内蒙古自治区,48.116548,122.428836
克东,KOB,齐齐哈尔,齐齐哈尔,黑龙江省,48.160561,126.210894
南木,NMX,呼伦贝尔,呼伦贝尔,内蒙古自治区,48.178904,122.366606
拉哈,LHX,齐齐哈尔,齐齐哈尔,黑龙江省,48.20415,124.630229
北安,BAB,黑河,黑河,黑龙江省,48.235408,126.512322
红星,VXB,伊春,伊春,黑龙江省,48.235972,129.385258
新青,XQB,伊春,伊春,黑龙江省,48.291579,129.526901
巴林,BLX,呼伦贝尔,呼伦贝尔,内蒙古自治区,48.315045,122.332977
新绰源,XRX,呼伦贝尔,呼伦贝尔,内蒙古自治区,48.334124,121.35738
抚远,FYB,佳木斯,佳木斯,黑龙江省,48.345465,134.402466
六合镇,LEX,齐齐哈尔,齐齐哈尔,黑龙江省,48.350774,124.696893
汤旺河,THB,伊春,伊春,黑龙江省,48.455091,129.581028
讷河,NHX,齐齐哈尔,齐齐哈尔,黑龙江省,48.48014,124.845575
二龙山屯,ELA,黑河,黑河,黑龙江省,48.489916,126.641156
乌伊岭,WPB,伊春,伊春,黑龙江省,48.592364,129.434186
五大连池,WRB,黑河,黑河,黑龙江省,48.629179,126.61764
伊敏,YMX,呼伦贝尔,呼伦贝尔,内蒙古自治区,48.65066,119.789952
老莱,LAX,齐齐哈尔,齐齐哈尔,黑龙江省,48.650772,125.006783
龙镇,LZA,黑河,黑河,黑龙江省,48.686315,126.71609
博克图,BKX,呼伦贝尔,呼伦贝尔,内蒙古自治区,48.754276,121.919072
襄河,XXB,黑河,黑河,黑龙江省,48.799805,126.855575
伊拉哈,YLX,黑河,黑河,黑龙江省,48.822037,125.166954
乌奴耳,WRX,呼伦贝尔,呼伦贝尔,内蒙古自治区,48.873632,121.247914
九三,SSX,黑河,黑河,黑龙江省,48.882564,125.257608
免渡河,MDX,呼伦贝尔,呼伦贝尔,内蒙古自治区,49.092692,121.060068
辰清,CQB,黑河,黑河,黑龙江省,49.143524,127.237711
嫩江,NGX,黑河,黑河,黑龙江省,49.177961,125.24933
海拉尔,HRX,呼伦贝尔,呼伦贝尔,内蒙古自治区,49.229736,119.743707
大雁,DYX,呼伦贝尔,呼伦贝尔,内蒙古自治区,49.231689,120.551293
嵯岗,CAX,呼伦贝尔,呼伦贝尔,内蒙古自治区,49.256854,118.099657
牙克石,YKX,呼伦贝尔,呼伦贝尔,内蒙古自治区,49.279433,120.737857
孙吴,SKB,黑河,黑河,黑龙江省,49.4261,127.32332
扎赉诺尔西,ZXX,呼伦贝尔,呼伦贝尔,内蒙古自治区,49.472188,117.694628
红彦,VIX,呼伦贝尔,呼伦贝尔,内蒙古自治区,49.513595,124.982246
乌尔旗汗,WHX,呼伦贝尔,呼伦贝尔,内蒙古自治区,49.565834,121.385249
满洲里,MLX,呼伦贝尔,呼伦贝尔,内蒙古自治区,49.584636,117.451235
大杨树,DUX,呼伦贝尔,呼伦贝尔,内蒙古自治区,49.748734,124.609946
西岗子,NBB,黑河,黑河,黑龙江省,49.903131,127.347526
库都尔,KDX,呼伦贝尔,呼伦贝尔,内蒙古自治区,50.027924,121.629951
锦河,JHB,黑河,黑河,黑龙江省,50.13712,127.413882
新帐房,XZX,呼伦贝尔,呼伦贝尔,内蒙古自治区,50.139861,121.820306
黑河,HJB,黑河,黑河,黑龙江省,50.233519,127.500732
加格达奇,JGX,加格达奇,加格达奇,黑龙江省,50.420257,124.126441
图里河,TEX,呼伦贝尔,呼伦贝尔,内蒙古自治区,50.483273,121.674199
阿里河,AHX,呼伦贝尔,呼伦贝尔,内蒙古自治区,50.580367,123.730351
吉文,JWX,呼伦贝尔,呼伦贝尔,内蒙古自治区,50.588982,123.20978
伊图里河,YEX,呼伦贝尔,呼伦贝尔,内蒙古自治区,50.628531,121.551873
甘河,GAX,呼伦贝尔,呼伦贝尔,内蒙古自治区,50.629665,123.059379
索图罕,SHX,呼伦贝尔,呼伦贝尔,内蒙古自治区,50.632089,122.88452
克一河,KHX,呼伦贝尔,呼伦贝尔,内蒙古自治区,50.651609,122.493851
大其拉哈,DQX,呼伦贝尔,呼伦贝尔,内蒙古自治区,50.695771,121.755778
喀喇其,KQX,呼伦贝尔,呼伦贝尔,内蒙古自治区,50.701723,122.056159
根河,GEX,呼伦贝尔,呼伦贝尔,内蒙古自治区,50.77686,121.509593
小扬气,XYX,加格达奇,加格达奇,内蒙古自治区,50.795194,124.287356
得耳布尔,DRX,呼伦贝尔,呼伦贝尔,内蒙古自治区,50.993063,121.078453
莫尔道嘎,MRX,呼伦贝尔,呼伦贝尔,内蒙古自治区,51.234502,120.809612
金河,JHX,呼伦贝尔,呼伦贝尔,内蒙古自治区,51.337928,121.501202
林海,LXX,加格达奇,加格达奇,黑龙江省,51.578934,124.357461
新林,XPX,加格达奇,加格达奇,黑龙江省,51.680678,124.41273
阿龙山,ASX,呼伦贝尔,呼伦贝尔,内蒙古自治区,51.687167,121.879595
满归,MHX,呼伦贝尔,呼伦贝尔,内蒙古自治区,52.036726,122.073845
塔河,TXX,加格达奇,加格达奇,黑龙江省,52.333295,124.698481
瓦拉干,WVX,加格达奇,加格达奇,黑龙江省,52.589252,124.546994
阿木尔,JTX,加格达奇,加格达奇,黑龙江省,52.861629,123.16298
图强,TQX,加格达奇,加格达奇,黑龙江省,52.93161,122.79255
古莲,GRX,加格达奇,加格达奇,黑龙江省,52.948356,122.353874
漠河,MVX,加格达奇,加格达奇,黑龙江省,52.987888,122.504983
宜昌北,ABN,宜昌,,,,
阳宗,AOM,玉溪,,,,
白云机场东,BDA,广州,,,,
白山东,BDL,白山,,,,
伯官,BGT,沈阳,,,,
白云湖,BHA,广州,,,,
白云机场南,BNA,广州,,,,
巴南,BNE,重庆,,,,
保田,BTE,六盘水,,,,
北京通州,BUI,北京,,,,
潮安,CMQ,潮州,,,,
重庆东,COE,重庆,,,,
岑村,CPQ,广州,,,,
定远东,DEU,滁州,,,,
大源,DFQ,广州,,,,
大洋,DUU,建德,,,,
当阳西,DXN,当阳,,,,
富平南,FBY,渭南,,,,
白彦花西,FPC,巴彦淖尔,,,,
富县北,FSY,延安,,,,
府谷,FUV,榆林,,,,
广州大学城,GCQ,广州,,,,
高陵,GGY,西安,,,,
化龙南,HDQ,广州,,,,
合肥西,HFU,合肥,,,,
淮口南,HKE,成都,,,,
和顺县,HOP,晋中,,,,
乌丹,IDC,赤峰,,,,
建德南,JAU,建德,,,,
江源东,JDL,白山,,,,
江高,JGA,广州,,,,
碱柜,JGC,鄂尔多斯,,,,
科韵路,KEA,广州,,,,
汉川北,KFN,汉川,,,,
澧县北,LEQ,常德,,,,
龙游北,LKU,衢州,,,,
洛川北,LRY,延安,,,,
洛川,LTY,延安,,,,
临澧西,LWQ,常德,,,,
兰溪东,LZU,金华,,,,
京山南,MIN,京山,,,,
茂名南,MRQ,茂名,,,,
帽峰山,MTQ,广州,,,,
明光西,MXU,滁州,,,,
宁明东,NQZ,崇左,,,,
南川北,NUE,南川,,,,
泗县东,ODU,宿州,,,,
神木北,OMV,榆林,,,,
彭水西,PEE,彭水,,,,
平定,PIP,阳泉,,,,
凭祥东,PIZ,崇左,,,,
琶洲,PTQ,广州,,,,
黔城,QEQ,怀化,,,,
南沙北,QSQ,广州,,,,
衢州西,QXU,衢州,,,,
大石东,RHQ,广州,,,,
磴口,RKC,巴彦淖尔,,,,
深井,SHQ,广州,,,,
